38.528
35.648
36.64
44.768
33.248
38.976
39.744
36.032
34.784
43.424
39.296
36.352
36.96
43.008
38.72
35.712
37.216
36.128
34.368
32.928
48.384
40.384
42.784
54.528
49.888
48.864
48.992
48.896
46.688
53.568
48.224
56.16
43.296
51.584
50.784
48.832
43.904
52.384
46.944
46.272
45.216
48.672
49.792
44.128
51.936
46.848
49.184
43.648
49.568
48.672
45.12
41.856
49.6
50.912
48.448
45.792
48.256
47.2
45.472
41.44
50.4
50.176
41.568
49.28
47.296
45.792
40.672
49.664
46.624
48
42.976
51.36
43.968
43.712
46.208
51.232
49.376
45.12
52.8
47.488
52.768
45.088
49.184
46.24
45.984
46.304
49.6
43.84
51.584
46.496
47.456
51.744
44.704
54.432
45.792
46.72
44.352
50.336
44.832
42.4
41.76
48.16
43.808
39.584
48.256
48.48
45.536
40.8
47.648
44.896
49.312
43.584
48.992
49.152
45.088
40.32
51.136
51.072
46.24
52.224
73.216
81.376
80.416
83.552
87.616
77.664
73.024
90.272
85.152
90.304
83.776
92.48
88.192
102.976
92.288
88.704
80.256
81.312
82.656
82.336
74.4
73.952
94.752
89.568
78.752
73.408
77.248
72.704
82.848
77.856
87.264
85.12
75.52
77.568
76.512
67.808
66.24
65.92
70.976
73.152
70.688
75.84
71.712
68.384
68
75.232
69.536
70.752
67.648
73.472
80.96
68.288
76.832
81.024
74.976
88.16
77.056
81.984
71.264
64.544
63.136
55.424
35.488
35.712
42.848
41.024
38.784
37.632
39.84
40.48
35.104
35.168
36.48
34.944
35.648
35.328
33.728
32.544
32.576
32.448
36.96
35.104
32.32
30.72
36.928
35.552
36.864
36.256
33.728
34.624
33.696
34.368
38.944
39.232
37.504
77.12
91.232
80.448
79.648
84.32
88
73.728
64.704
85.824
81.888
77.152
71.2
77.696
97.92
96.352
83.424
82.592
73.504
71.936
74.976
75.04
73.792
68.704
76.96
75.264
74.816
67.712
79.808
84.032
84.096
85.504
87.968
72.544
73.568
70.272
75.168
65.856
63.648
67.328
69.248
67.936
70.4
76.192
71.424
72.16
68.768
71.936
68.896
65.888
67.296
82.976
73.248
69.344
73.824
76.384
86.016
75.52
84.064
71.456
69.12
62.592
59.872
37.824
35.104
31.936
41.152
38.784
35.872
34.4
37.696
37.248
32.928
33.792
33.088
32.608
32.224
30.72
32.416
30.24
30.656
29.28
32.128
30.976
30.208
28.032
32.992
33.344
32.288
32.832
33.472
30.112
31.616
37.344
50.016
53.472
41.376
66.272
70.72
75.488
66.336
74.88
70.624
59.712
53.408
74.336
72.672
69.984
66.72
74.112
68.992
76.544
94.848
96.224
