Exported Data (35040)
43.408
41.872
46.864
53.392
61.68
50.384
55.888
55.792
63.92
52.4
53.168
56.688
56.944
47.248
54.448
54.256
59.248
51.632
48.848
60.784
50.96
55.408
41.488
59.92
47.664
48.752
52.496
38.704
43.184
45.072
58.864
53.776
52.048
57.168
86.992
83.952
86.608
82.864
85.936
79.664
83.824
81.84
85.232
84.432
85.68
88.784
91.44
93.136
89.936
88.528
84.496
82.992
87.952
88.24
82.48
80.464
86.096
91.952
79.92
85.584
85.68
88.496
83.248
86.192
89.264
80.016
72.912
78.768
65.648
49.904
52.048
55.248
50.224
36.656
63.024
73.712
51.696
57.2
50.896
50.544
52.432
59.824
49.68
52.592
55.888
59.536
44.528
27.28
32.368
40.4
38.864
43.952
52.144
52.336
46.288
49.968
57.456
49.936
48.464
50.416
57.968
45.36
49.232
53.776
65.232
50.192
54.032
60.336
56.816
47.184
54.288
60.048
61.136
59.152
46.736
59.984
53.136
38.896
48.144
58.448
44.944
46
48.432
39.408
39.92
53.648
65.136
53.808
46.512
55.568
73.392
81.648
85.136
78.416
84.08
79.216
84.432
81.904
84.208
79.312
84.24
87.824
82.864
83.44
87.696
88.368
84.272
86.928
86.256
88.944
82.032
86.704
86.48
87.44
82.672
86.416
85.136
85.52
84.848
84.4
89.008
77.52
77.072
81.84
53.168
38.032
38.224
37.872
41.36
39.984
56.848
69.68
44.304
51.696
52.944
60.112
47.44
19.952
25.296
36.656
36.784
47.344
50.8
46.352
46.096
49.872
54.032
47.856
51.856
50.064
55.056
46.8
54.48
53.008
55.6
43.76
43.76
50.256
61.136
53.168
28.4
52.048
47.664
48.368
52.976
55.408
57.072
49.104
48.016
54.832
53.104
45.808
50.8
56.624
40.368
37.328
47.344
45.296
51.088
56.496
60.752
53.2
52.08
53.936
58.672
64.336
68.816
74.704
88.976
76.368
81.296
83.696
85.552
82.672
81.712
87.056
81.36
85.424
85.488
91.376
89.136
80.272
85.52
91.952
86.128
86.64
90.448
91.216
84.24
84.144
86.384
82.16
85.648
87.376
90.352
84.624
69.776
71.44
78.704
74.8
75.184
52.752
47.792
41.2
36.08
26.96
38.096
42.8
28.496
40.176
47.568
54.928
55.408
38.448
29.456
39.184
37.232
50.096
55.664
46.416
42.864
50.8
57.072
46.064
51.472
51.216
56.528
51.504
57.584
52.4
54.704
46.096
51.504
56.464
50.896
58.736
50.224
60.112
54.224
56.112
55.408
59.056
53.232
56.24
58.224
46.992
48.88
52.656
52.336
53.584
37.168
48.24
49.136
59.056
53.904
50.352
59.344
50.416
57.776
57.456
62.064
53.968
74.928
84.496
90.992
78.032
79.888
86
84.272
82.096
83.12
87.856
83.28
87.28
86.16
88.752
78.896
87.088
89.392
91.824
85.712
87.696
87.376
88.336
81.712
88.336
88.912
83.92
87.568
89.04
89.68
80.912
85.84
83.76
84.944
78.864
88.176
88.08
88.72
80.24
84.272
85.904
83.696
86.32
87.024
87.536
81.072
84.752
86.16
91.472
85.2
84.304
86.384
91.184
79.984
87.408
89.872
88.08
87.12
89.296
89.488
90.992
85.392
83.728
91.376
81.04
86.928
88.432
91.728
84.912
87.76
86.8
91.856
88.56
88.56
92.144
84.784
82.8
87.92
91.184
85.52
87.216
89.808
91.504
81.296
84.016
88.304
89.232
86.128
83.536
86.544
85.264
83.728
88.528
92.048
84.88
86
83.088
87.344
81.264
83.792
81.232
85.68
84.304
87.6
81.776
83.728
80.464
84.016
87.984
85.52
86.96
86.672
90.32
85.008
80.304
89.072
90.64
85.136
88.848
85.424
87.408
81.136
85.904
89.904
87.408
85.008
85.52
90.288
77.744
76.432
85.968
60.688
47.696
33.936
37.296
35.664
54.16
58.832
62.8
56.656
60.272
50.288
47.632
47.984
51.632
28.56
25.616
39.024
55.6
47.568
50.768
57.296
50.736
46.128
49.744
53.616
57.232
46.896
50.768
57.296
51.312
50.512
53.136
56.592
45.648
50.16
49.168
49.744
46.512
54.128
52.784
50.416
44.592
53.68
56.048
54.128
54.48
55.888
60.432
42.384
53.424
54.256
61.04
60.848
38.928
50.512
48.752
51.12
54.832
62.48
60.336
62.128
58.672
88.368
84.688
86.768
79.984
83.6
92.048
84.688
74.16
85.04
79.92
87.12
87.984
86.96
86.608
86.864
90.224
87.216
87.408
89.328
92.304
81.264
86.512
87.376
88.944
85.072
84.144
86.288
92.912
84.336
83.728
91.216
81.488
80.368
83.952
67.44
40.752
41.424
48.464
41.328
44.432
50.576
60.496
29.68
35.12
39.088
46.96
47.28
53.936
50.096
47.344
55.824
60.784
60.816
46.896
51.728
58.672
18.608
35.984
49.552
49.84
45.264
56.144
65.008
51.664
51.024
53.328
62.512
51.824
55.408
50.064
64.176
45.2
54.384
63.376
57.072
53.072
52.816
61.52
57.328
58.704
51.984
59.248
37.488
54.576
51.664
62.096
42.32
34.96
42.16
50.896
52.176
54.48
58.128
54.928
53.744
63.6
89.552
89.424
83.312
79.44
86.16
82.576
86.352
85.904
85.808
82.928
86.384
88.528
87.472
86.672
82.96
89.936
86.032
87.824
87.44
90.032
81.232
88.816
89.616
91.408
88.048
80.496
86.736
87.664
86.672
89.488
91.856
79.76
76.56
83.376
65.488
72.752
75.856
70.192
49.584
36.048
46.672
55.696
40.08
48.784
52.016
50.32
54.576
60.464
50.992
40.176
41.136
46.224
34.16
44.88
52.144
56.592
49.936
53.552
48.592
46.256
46.416
43.12
53.424
45.968
50.672
56.464
62.16
46.48
54.896
54.992
60.176
50.128
56.56
60.08
53.744
46.096
48.432
51.824
48.752
51.376
56.08
61.168
41.968
50.832
53.648
58.832
48.912
42.448
36.464
47.312
49.36
56.592
59.632
52.88
54.768
59.888
86.224
83.952
88.656
79.888
84.88
81.616
83.696
85.168
87.536
83.824
85.616
87.28
92.72
84.08
80.848
92.72
87.216
89.424
87.92
90
82.512
87.664
89.392
91.792
82.64
85.36
87.568
89.616
87.344
86.64
91.056
80.08
74.832
83.728
68.4
54.704
46.384
59.024
33.648
30.832
50.64
60.688
43.152
45.872
40.368
39.6
39.92
29.424
25.36
24.784
34.352
48.88
38.224
49.84
51.056
61.392
53.84
44.08
52.272
55.376
49.104
56.56
60.304
49.104
49.776
53.232
59.76
55.184
50.576
56.048
63.568
55.824
60.976
58.416
56.944
50.608
57.936
60.56
61.84
50.672
58.128
65.36
43.152
49.904
54.32
60.72
51.28
33.808
46.928
44.784
47.824
54.16
61.968
52.944
54.288
59.056
82.512
75.728
84.656
78.672
82.352
81.616
83.504
83.088
85.2
78.032
83.728
88.4
86
81.2
86.608
88.624
83.632
86
86.16
89.328
82.032
86.896
87.568
87.536
84.496
81.744
86
85.552
85.52
87.184
88.912
81.04
79.408
84.016
61.296
47.344
32.56
43.504
44.464
13.488
31.888
49.936
30.96
38.832
42.096
44.912
37.168
28.592
32.24
24.176
29.552
45.872
46.704
44.816
46.48
53.744
44.592
48.656
53.232
58.8
54.384
41.584
56.432
49.008
49.52
47.44
58.512
56.976
41.808
45.648
59.856
45.744
45.008
51.344
55.28
50
50.608
48.752
55.408
50.672
56.88
56.048
49.392
42.512
48.592
56.976
48.208
48.336
49.264
46.992
36.24
52.112
55.984
60.304
51.728
58
86
82.96
88.368
80.528
84.144
82.736
86.96
85.808
87.792
79.6
84.464
84.56
90.416
89.776
79.92
88.848
90.32
87.28
88.72
89.328
82.864
86.288
89.648
89.968
84.272
83.568
85.36
92.368
82
84.848
63.664
70.288
67.408
72.624
79.568
57.776
47.728
52.944
52.88
35.152
46.64
53.584
38.608
49.584
50.96
51.76
54.352
58.864
27.632
37.52
30.384
36.976
36.528
46.288
50.224
58.64
50.032
44.368
49.808
50.512
50.928
54.992
61.744
45.968
52.72
42.832
47.088
37.904
37.744
47.632
62.64
54.032
49.04
58.512
55.792
51.344
54.576
59.792
55.184
47.216
32.144
56.016
48.336
49.584
50.896
62.832
42.352
47.728
45.648
47.28
36.112
50.512
55.824
52.56
48.368
60.464
83.856
83.248
87.024
81.328
82.96
83.536
88.624
81.776
87.664
77.936
84.944
86.448
87.664
87.568
86.416
89.744
84.4
86.448
89.232
90.8
81.424
86.704
89.936
90.288
84.464
84.752
86.96
91.888
80.176
87.024
91.12
80.656
78.672
81.68
94.384
84.752
85.52
87.856
81.488
52.976
62.448
67.088
65.104
64.976
69.968
73.392
71.6
74.096
70.896
76.624
68.848
73.488
76.464
76.816
71.472
70.608
73.072
78.32
73.2
76.848
74.928
87.152
81.84
87.248
94.448
84.336
88.208
88.304
91.76
83.216
88.944
89.744
93.744
87.504
90.608
85.712
93.616
95.12
84.464
87.376
86
87.44
92.048
92.016
85.712
83.728
87.024
88.112
83.344
86.416
89.552
90.576
82.288
87.568
90.48
86.448
83.28
85.776
92.304
77.808
77.904
86.416
90.224
82.224
84.944
87.6
90.128
81.2
86.992
89.456
91.12
85.36
85.872
91.504
86.8
83.92
86.544
93.968
85.328
84.144
85.232
89.296
82.576
86.736
87.664
90.608
81.104
83.856
84.048
87.312
44.784
47.888
35.696
36.208
40.24
44.336
47.984
54.384
44.08
44.976
39.12
47.216
55.024
30.544
23.472
34.704
51.76
50.832
51.664
49.008
52.496
46.064
50.128
47.6
55.664
48.368
56.048
51.92
57.264
51.376
51.856
53.296
51.248
50.288
49.84
54.256
51.472
55.024
59.344
55.856
45.648
52.976
54.16
59.824
51.696
51.216
58.768
54.48
52.912
50.224
52.592
52.048
51.184
49.616
53.648
39.792
41.488
44.336
58.448
51.568
55.92
64.272
91.248
92.464
94.736
86.704
88.496
90.32
95.472
90
89.328
95.312
93.488
93.456
94.512
94.448
94.736
93.616
84.464
87.632
81.744
89.776
84.144
88.112
88.208
86.512
85.104
86.512
90.128
92.24
92.656
83.568
89.008
76.528
77.328
84.432
58.128
53.712
61.776
52.528
59.088
33.68
59.44
72.144
48.4
37.776
43.056
51.248
40.208
30.448
26.512
28.24
28.016
45.584
54.064
51.376
52.272
53.104
56.496
51.696
53.488
54.832
57.648
50.768
54.736
54.128
61.776
53.68
57.264
50.384
44.976
41.712
50.224
57.264
59.6
58.32
56.688
60.528
54.832
56.56
53.584
62
52.784
48.656
54.416
57.712
44.688
47.536
57.136
49.872
44.848
58.576
62.192
53.36
53.072
55.056
59.44
61.168
90.832
90.48
92.112
84.208
86.032
88.528
91.856
86.352
87.728
90.352
90.544
88.176
92.592
91.536
90.928
92.528
93.648
93.776
94.896
81.776
79.44
87.696
91.6
85.328
83.568
84.72
88.176
87.056
84.784
85.68
90.352
82.032
78.992
84.72
61.264
52.144
48.144
55.408
59.376
58.864
56.336
69.36
53.904
55.408
57.136
58.064
43.568
33.616
34.128
44.048
32.848
47.696
55.888
50.736
50.256
52.272
52.816
46.96
53.808
50.416
58.608
50.48
54.192
52.016
58.704
52.432
55.504
53.36
56.752
53.872
58
60.528
53.008
57.008
53.584
58.352
48.976
56.848
59.12
60.176
56.016
50.032
48.144
60.144
50.512
49.488
55.824
36.176
40.24
57.104
63.504
55.6
60.08
59.536
61.904
66.672
90.064
92.88
96.048
88.24
90.704
90.384
91.184
91.12
91.248
92.624
93.712
93.52
94.16
95.792
95.28
94.48
91.12
90.384
89.36
91.28
85.968
93.648
91.216
90.864
85.04
90.736
90.8
89.84
91.824
91.856
94.256
84.24
82.992
87.536
65.84
45.456
37.584
39.408
38.128
39.6
56.784
62.928
44.88
44.144
43.984
50.096
47.568
55.504
40.144
40.72
36.816
49.68
56.752
55.024
57.392
58.704
60.4
53.776
58.64
60.528
64.88
56.528
59.408
58.384
61.392
58.928
65.168
64.944
58.032
55.248
61.808
65.776
62
58.768
57.168
61.04
57.872
57.104
60.784
64.528
54.864
47.696
57.808
56.848
51.856
57.008
44.72
48.848
42.608
53.904
58
55.696
58.8
55.728
59.312
57.04
85.776
92.72
92.72
82.704
84.688
86.32
90.16
81.2
85.872
91.024
85.712
89.52
88.464
90.512
90.544
87.312
94.864
92.752
86.608
86.736
88.656
90.256
85.04
86.832
89.008
81.712
86.032
87.28
91.056
85.872
85.296
83.152
85.872
81.104
37.744
44.432
51.6
41.072
41.104
27.344
34.064
45.808
29.904
38.928
46.544
53.776
49.456
28.464
35.504
32.24
39.216
47.92
53.936
57.936
51.088
55.024
48.688
42.128
39.984
43.152
38.48
44.88
56.368
56.368
52.944
49.232
46.384
52.88
56.368
50.96
50.48
58.384
59.28
58.96
54.864
59.504
49.712
52.592
58.064
62.544
56.528
50.224
50.832
56.944
52.528
56.496
57.168
35.184
47.408
55.152
61.776
53.936
56.016
58.352
61.424
62.736
84.688
91.152
84.304
84.88
84.464
87.6
88.592
83.216
88.432
92.24
85.456
88.272
92.08
86.64
91.376
90.192
93.904
90.128
93.488
88.592
91.088
86
88.016
89.328
90.96
87.312
88.528
90.032
88.368
91.12
65.264
74.928
75.216
74.608
64.592
55.824
43.184
44.816
44.368
28.912
33.648
50.032
38.192
41.552
44.976
44.72
50.8
48.368
49.904
39.504
30.192
35.408
41.36
53.648
55.472
59.504
53.968
42.384
52.432
49.552
50.352
49.904
54.608
54
57.328
57.776
62.672
52.848
59.408
57.36
62.704
57.616
62.544
62.864
59.664
54.576
56.464
62.096
59.344
58.704
60.144
54.64
54.896
58.096
50.64
62.384
55.28
36.208
52.688
58.672
55.76
54.128
61.136
57.168
55.024
59.472
78.512
87.44
90.864
79.856
85.296
86.064
86.928
84.08
88.144
88.208
89.424
89.424
90.704
86.8
89.68
90.16
90
91.152
91.856
92.976
84.432
92.784
90.96
90.704
89.264
87.344
91.888
89.04
91.376
89.36
92.528
85.36
81.744
88.368
94.992
87.12
87.248
92.144
92.208
83.792
88.368
90.192
90.032
88.112
90.192
92.08
89.968
85.776
91.152
93.488
87.056
90.832
89.712
94.224
87.728
90.96
89.936
92.944
87.248
92.272
91.28
90.672
88.88
90.832
92.656
91.152
88.272
91.216
92.048
89.232
92.944
92.272
94.32
89.808
91.408
92.656
90.224
91.12
89.328
96.208
89.168
90
91.888
95.344
88.336
91.76
92.56
90.544
86.192
89.968
91.344
91.6
88.944
90.544
88.592
87.44
87.664
90.096
92.976
80.624
82.512
90.864
90.928
86.32
87.088
88.112
91.12
89.264
89.936
89.552
90.64
91.536
93.456
94.704
89.52
90.224
90.352
95.504
91.536
88.624
86.384
92.464
89.232
89.712
89.2
90.64
92.656
85.456
83.504
87.152
52.976
56.848
39.12
36.368
44.112
59.6
49.008
55.568
46.896
52.688
46.224
51.536
54.864
58.8
55.248
28.368
41.808
34.8
43.856
41.84
55.952
62.608
48.24
53.872
60.112
52.72
56.144
56.464
60.368
53.072
58.864
56.976
59.28
55.504
57.616
60.496
58.832
58.192
60.208
65.232
54.352
50.48
56.752
61.904
52.272
55.28
57.328
60.368
44.176
57.424
61.584
58.768
52.72
43.504
52.752
47.152
61.264
57.648
64.016
57.296
58.256
62.48
89.648
86.192
92.912
82.224
85.712
84.88
93.104
84.464
85.616
92.016
87.472
90.768
88.048
91.76
88.688
91.792
89.904
93.68
92.464
90.384
91.344
90.352
95.664
86.896
90.608
89.84
90.8
90.928
90.864
89.424
94
85.648
84.112
90.192
59.376
55.888
54.736
55.92
56.432
60.4
69.776
71.024
45.488
48.08
59.12
55.088
55.408
54
54.64
41.296
33.616
36.56
49.552
55.792
54.128
56.816
58.864
54.896
56.336
59.952
63.344
57.584
57.168
58.48
63.504
57.712
59.6
61.872
61.392
57.328
63.088
65.808
60.688
63.664
59.248
64.88
58.48
59.472
63.152
64.432
49.552
49.104
57.904
62.992
55.472
54.064
46.384
47.184
50
57.456
62.576
57.872
56.112
58.48
64.496
61.264
89.616
87.568
93.488
84.464
82.928
87.216
90.512
85.744
87.632
89.84
92.752
83.12
92.464
90.704
90.576
90.832
94.512
91.984
90.192
91.216
92.016
93.424
93.168
90.544
90.128
88.912
90.064
87.984
94.096
89.456
91.792
86.128
87.568
88.912
57.136
58.928
58.48
52.688
51.344
50.096
63.792
74.192
52.752
56.496
60.368
60.4
55.984
58.448
36.56
30.992
39.632
51.76
60.656
61.456
62.384
51.952
59.408
56.752
59.984
65.04
65.84
52.784
62.416
58.16
61.936
56.176
59.024
63.44
52.976
52.752
63.44
64.912
65.616
59.472
55.952
62.64
57.168
56.624
59.632
62.384
53.68
48.048
58.32
62.224
55.056
58.16
47.024
53.232
43.344
57.776
64.912
57.52
59.824
64.112
66.64
62.096
83.664
89.04
95.408
80.304
83.792
93.904
87.504
86.16
85.936
90.608
90.8
90.32
92.24
92.304
85.904
91.856
94.672
94.832
89.872
91.184
89.776
94.16
91.344
91.184
89.04
90.576
90.64
93.008
92.016
89.648
92.912
86.192
88.016
81.904
61.136
40.72
44.304
47.92
42.544
46.512
52.432
62.416
48.688
53.424
58.736
64.144
64.432
38.992
40.4
41.328
33.488
43.824
52.816
55.056
56.816
53.264
56.592
55.952
57.296
57.904
62.16
56.24
59.92
55.216
59.312
56.368
58.608
57.456
61.008
60.432
60.592
63.216
63.472
58.384
52.144
62
58.864
57.52
62.576
57.648
50.352
58.672
60.208
59.6
47.888
47.472
53.68
54.608
53.04
59.792
60.752
54.064
58.384
61.936
63.248
58.128
85.584
86.288
93.968
84.048
84.816
88.784
88.784
86.416
84.88
93.488
87.888
90.352
90.32
92.816
89.808
90.768
95.888
93.232
92.144
91.696
92.112
92.144
94.576
90.064
91.6
88.752
88.368
94.192
93.456
89.84
93.936
85.296
87.472
86.928
62.608
57.68
41.776
43.056
40.144
42.64
50.64
63.824
44.976
45.68
47.376
50.448
49.648
53.616
55.664
60.368
29.712
37.84
37.584
37.136
39.152
53.456
56.528
52.208
55.344
53.008
61.616
56.24
58.416
59.44
59.76
53.2
57.872
59.92
58.48
52.944
52.976
55.12
53.52
61.648
53.328
58.064
54.8
57.392
57.488
58.768
55.632
56.304
57.488
61.296
52.112
46.576
58.064
47.152
45.264
51.856
42.256
46.224
47.216
52.496
60.112
54.672
62.224
88.816
90.48
79.024
85.168
87.44
87.92
83.76
83.44
87.984
86.032
90
86.576
92.816
87.76
85.872
88.336
93.68
84.784
85.232
88.176
90.064
81.456
85.84
86.704
86.608
84.752
87.632
90.32
87.792
64.848
74.768
78
75.408
71.728
50.16
45.232
42.448
42.224
27.28
36.048
42.544
30.736
54.032
51.312
61.936
58.416
55.888
30.256
39.92
35.568
42.096
53.136
57.328
47.376
51.952
52.976
51.44
50.832
41.808
53.744
51.184
53.232
53.712
58.16
39.984
52.56
54.48
51.312
43.632
55.632
61.744
55.056
54.288
51.984
56.848
51.92
49.552
55.184
59.248
52.72
54.672
53.04
56.336
44.496
46.288
55.152
49.904
45.968
48.976
44.688
40.752
48.912
54.8
60.144
65.424
90.32
91.792
93.52
88.176
90.352
94.736
93.104
86.096
89.584
89.84
90.576
91.376
91.792
93.168
92.56
92.528
94.96
93.328
92.656
89.968
86.864
82.704
86.608
92.656
85.36
89.232
86.352
89.328
87.664
88.24
89.84
87.568
80.816
89.04
92.272
84.08
91.632
90.384
94.48
84.016
88.784
92.144
87.088
84.592
91.92
88.24
91.152
86.384
92.624
91.664
88.016
90.384
87.024
92.272
88.816
88.72
93.648
92.56
89.232
90
87.984
93.52
88.752
89.424
93.712
87.44
89.264
90.928
90.512
87.92
91.568
94.576
93.008
89.136
90.16
91.12
88.24
87.792
92.272
89.584
90.448
86.896
90.544
91.696
87.184
88.688
91.248
87.536
84.24
87.216
90.768
88.304
84.88
92.144
88.88
91.408
85.008
89.424
93.072
80.976
79.536
88.368
89.424
81.936
84.464
90.096
92.272
83.056
90.352
89.36
89.296
87.92
94.768
92.144
91.536
89.328
90.928
93.04
88.912
91.728
87.536
92.336
88.848
92.112
90.064
92.816
88.72
88.848
87.152
87.504
60.56
56.208
41.296
36.272
41.712
50.896
64.56
67.696
51.888
53.552
49.584
55.984
55.152
56.432
54.768
56.88
53.744
51.088
28.048
29.104
43.376
42.256
50.352
54.544
58.416
50.16
52.72
54.544
57.36
49.136
53.392
53.648
53.232
47.92
54.256
55.6
54.512
53.584
57.424
46.416
41.968
48.304
53.584
58.288
46.608
47.344
49.488
56.56
48.784
45.2
54.128
51.12
41.072
43.696
51.312
53.04
55.216
55.472
61.04
53.2
50.96
63.248
87.152
91.792
93.968
85.68
87.696
88.592
89.904
86.704
88.24
91.312
89.392
90.224
91.408
92.048
92.784
91.76
94.96
85.52
83.92
79.504
89.968
88.592
86.704
82.128
87.824
80.528
85.456
88.528
89.232
82.192
88.272
84.912
83.024
78.288
47.568
36.304
36.24
35.76
50.768
50.928
53.744
49.072
34.416
39.792
49.808
58.192
52.56
54.224
53.136
57.296
47.12
52.048
56.432
52.944
46.096
29.168
25.52
36.432
48.304
54.48
59.152
50.448
54.896
54.896
59.408
48.752
59.056
